Year,Month,Day,Hour,Weekday,Hour_x,Hour_y,DOTW_x,DOTW_y,Holi,Temp,Humi,WS,THI,WCT,Cons_1,Holi_1,Cons_7,Holi_7,Cons_avg,Consumption
15,9,1,0,1,0,1,0.781831482,0.623489802,0,24.7,65.9,3.5,72.997827,26.54471823,0,0,0,0,0,1198.8
15,9,1,1,1,0.258819045,0.965925826,0.781831482,0.623489802,0,24.4,65.6,3.9,72.529536,26.17673634,0,0,0,0,0,1113.48
15,9,1,2,1,0.5,0.866025404,0.781831482,0.623489802,0,24.1,67.1,3.6,72.235089,25.87110256,0,0,0,0,0,987.84
15,9,1,3,1,0.707106781,0.707106781,0.781831482,0.623489802,0,23.6,67.9,2.4,71.570456,25.47218532,0,0,0,0,0,891.36
15,9,1,4,1,0.866025404,0.5,0.781831482,0.623489802,0,23.4,67.9,3,71.274014,25.16919262,0,0,0,0,0,845.64
15,9,1,5,1,0.965925826,0.258819045,0.781831482,0.623489802,0,23.1,68.4,2.4,70.872196,24.93337644,0,0,0,0,0,804.6
15,9,1,6,1,1,6.12E-17,0.781831482,0.623489802,0,22.6,72.2,2.9,70.435428,24.30937186,0,0,0,0,0,851.04
15,9,1,7,1,0.965925826,-0.258819045,0.781831482,0.623489802,0,22.6,70.8,2.3,70.322392,24.41337494,0,0,0,0,0,968.4
15,9,1,8,1,0.866025404,-0.5,0.781831482,0.623489802,0,23,67.6,3.2,70.65572,24.70366544,0,0,0,0,0,1137.6
15,9,1,9,1,0.707106781,-0.707106781,0.781831482,0.623489802,0,23.6,66,2.5,71.39824,25.45701396,0,0,0,0,0,1519.2
15,9,1,10,1,0.5,-0.866025404,0.781831482,0.623489802,0,26.5,54.2,3.6,74.23377,28.53075632,0,0,0,0,0,1628.64
15,9,1,11,1,0.258819045,-0.965925826,0.781831482,0.623489802,0,28.1,49.4,3.9,75.739386,30.3002461,0,0,0,0,0,1725.48
15,9,1,12,1,1.22E-16,-1,0.781831482,0.623489802,0,29.2,47.6,3.4,76.905408,31.52054477,0,0,0,0,0,1778.04
15,9,1,13,1,-0.258819045,-0.965925826,0.781831482,0.623489802,0,29.5,46.2,4.5,77.08111,31.86990174,0,0,0,0,0,1759.68
15,9,1,14,1,-0.5,-0.866025404,0.781831482,0.623489802,0,30.5,43.4,3.6,77.90343,32.96351259,0,0,0,0,0,1898.28
15,9,1,15,1,-0.707106781,-0.707106781,0.781831482,0.623489802,0,29.9,46.7,4.2,77.664567,32.31347548,0,0,0,0,0,1803.6
15,9,1,16,1,-0.866025404,-0.5,0.781831482,0.623489802,0,29.8,46.5,3.9,77.50693,32.19483167,0,0,0,0,0,1807.2
15,9,1,17,1,-0.965925826,-0.258819045,0.781831482,0.623489802,0,29,50.2,3.9,77.02382,31.30326199,0,0,0,0,0,1830.24
15,9,1,18,1,-1,-1.84E-16,0.781831482,0.623489802,0,28.4,51.9,3.5,76.474504,30.63691945,0,0,0,0,0,1690.2
15,9,1,19,1,-0.965925826,0.258819045,0.781831482,0.623489802,0,26.8,56,4.4,74.85792,28.83342382,0,0,0,0,0,1528.92
15,9,1,20,1,-0.866025404,0.5,0.781831482,0.623489802,0,25.9,59.1,3.5,73.981531,27.87191863,0,0,0,0,0,1533.6
15,9,1,21,1,-0.707106781,0.707106781,0.781831482,0.623489802,0,25.4,60.2,3.9,73.403292,27.29119844,0,0,0,0,0,1493.64
15,9,1,22,1,-0.5,0.866025404,0.781831482,0.623489802,0,24.8,62,4.1,72.74424,26.60717124,0,0,0,0,0,1439.28
15,9,1,23,1,-0.258819045,0.965925826,0.781831482,0.623489802,0,24.4,61.5,2.9,72.12544,26.27432321,0,0,0,0,0,1238.4
15,9,2,0,2,0,1,0.974927912,-0.222520934,0,24.2,61.6,2.6,71.851328,26.09244213,1198.8,0,0,0,0,1186.56
15,9,2,1,2,0.258819045,0.965925826,0.974927912,-0.222520934,0,24,61.2,3.4,71.52952,25.78100098,1113.48,0,0,0,0,1095.48
15,9,2,2,2,0.5,0.866025404,0.974927912,-0.222520934,0,23.5,63.4,2.3,71.01881,25.38044507,987.84,0,0,0,0,942.84
15,9,2,3,2,0.707106781,0.707106781,0.974927912,-0.222520934,0,23.2,67.2,2.1,70.916896,25.09393481,891.36,0,0,0,0,892.08
15,9,2,4,2,0.866025404,0.5,0.974927912,-0.222520934,0,23.1,64.7,2,70.555143,25.00649573,845.64,0,0,0,0,833.4
15,9,2,5,2,0.965925826,0.258819045,0.974927912,-0.222520934,0,23.1,67.9,2.4,70.829351,24.93337644,804.6,0,0,0,0,804.24
15,9,2,6,2,1,6.12E-17,0.974927912,-0.222520934,0,23,72.1,1.4,71.03687,25.03952248,851.04,0,0,0,0,821.52
15,9,2,7,2,0.965925826,-0.258819045,0.974927912,-0.222520934,0,23,73,1.8,71.1131,24.94207789,968.4,0,0,0,0,946.8
15,9,2,8,2,0.866025404,-0.5,0.974927912,-0.222520934,0,23.5,71.4,1.9,71.73601,25.45103856,1137.6,0,0,0,0,1102.32
15,9,2,9,2,0.707106781,-0.707106781,0.974927912,-0.222520934,0,24.1,69.9,1.1,72.502741,26.25591979,1519.2,0,0,0,0,1501.56
15,9,2,10,2,0.5,-0.866025404,0.974927912,-0.222520934,0,26.1,64.1,2.9,74.837499,28.1301106,1628.64,0,0,0,0,1591.56
15,9,2,11,2,0.258819045,-0.965925826,0.974927912,-0.222520934,0,26.1,64.8,3.2,74.918272,28.11088522,1725.48,0,0,0,0,1697.4
15,9,2,12,2,1.22E-16,-1,0.974927912,-0.222520934,0,26.9,62.6,2.5,75.808206,29.02301594,1778.04,0,0,0,0,1779.12
15,9,2,13,2,-0.258819045,-0.965925826,0.974927912,-0.222520934,0,26.7,64.2,3,75.716386,28.78004181,1759.68,0,0,0,0,1744.56
15,9,2,14,2,-0.5,-0.866025404,0.974927912,-0.222520934,0,23.2,84.8,4.3,72.442464,24.79687998,1898.28,0,0,0,0,1811.16
15,9,2,15,2,-0.707106781,-0.707106781,0.974927912,-0.222520934,0,24.4,71.3,0.9,73.091328,26.61754096,1803.6,0,0,0,0,1717.56
15,9,2,16,2,-0.866025404,-0.5,0.974927912,-0.222520934,0,25.1,73,2.2,74.33177,27.11116166,1807.2,0,0,0,0,1686.24
15,9,2,17,2,-0.965925826,-0.258819045,0.974927912,-0.222520934,0,25.6,67.1,1.3,74.446524,27.75851352,1830.24,0,0,0,0,1664.64
15,9,2,18,2,-1,-1.84E-16,0.974927912,-0.222520934,0,24.8,66.8,1,73.236336,26.9964,1690.2,0,0,0,0,1507.32
15,9,2,19,2,-0.965925826,0.258819045,0.974927912,-0.222520934,0,24,76.8,1.2,73.00528,26.12711955,1528.92,0,0,0,0,1372.68
15,9,2,20,2,-0.866025404,0.5,0.974927912,-0.222520934,0,23.4,81.9,3.5,72.515254,25.1069178,1533.6,0,0,0,0,1344.6
15,9,2,21,2,-0.707106781,0.707106781,0.974927912,-0.222520934,0,23,82.9,2.2,71.95163,24.86140693,1493.64,0,0,0,0,1329.84
15,9,2,22,2,-0.5,0.866025404,0.974927912,-0.222520934,0,22.6,86.8,1.2,71.614232,24.68548798,1439.28,0,0,0,0,1294.92
15,9,2,23,2,-0.258819045,0.965925826,0.974927912,-0.222520934,0,22.3,88.9,1.7,71.276753,24.22739261,1238.4,0,0,0,0,1158.12
15,9,3,0,3,0,1,0.433883739,-0.900968868,0,22,88.5,1.1,70.7398,24.10532488,1186.56,0,0,0,0,1113.12
15,9,3,1,3,0.258819045,0.965925826,0.433883739,-0.900968868,0,21.9,87.5,0.1,70.497375,24.87214232,1095.48,0,0,0,0,1025.28
15,9,3,2,3,0.5,0.866025404,0.433883739,-0.900968868,0,21.8,87.1,1.7,70.300622,23.70082592,942.84,0,0,0,0,931.32
15,9,3,3,3,0.707106781,0.707106781,0.433883739,-0.900968868,0,21.4,91.7,1.7,69.948462,23.27957257,892.08,0,0,0,0,838.08
15,9,3,4,3,0.866025404,0.5,0.433883739,-0.900968868,0,20.8,97.4,1.1,69.276408,22.8764135,833.4,0,0,0,0,800.64
15,9,3,5,3,0.965925826,0.258819045,0.433883739,-0.900968868,0,20.3,98.9,1,68.476233,22.4154,804.24,0,0,0,0,760.32
15,9,3,6,3,1,6.12E-17,0.433883739,-0.900968868,0,19.9,99.2,0.6,67.776792,22.28128711,821.52,0,0,0,0,775.8
15,9,3,7,3,0.965925826,-0.258819045,0.433883739,-0.900968868,0,20.1,99.3,0.9,68.140807,22.26864157,946.8,0,0,0,0,858.24
15,9,3,8,3,0.866025404,-0.5,0.433883739,-0.900968868,0,21.3,92.3,0.3,69.817401,23.94583254,1102.32,0,0,0,0,1007.64
15,9,3,9,3,0.707106781,-0.707106781,0.433883739,-0.900968868,0,22.6,78.9,1.8,70.976386,24.51923833,1501.56,0,0,0,0,1518.48
15,9,3,10,3,0.5,-0.866025404,0.433883739,-0.900968868,0,23.7,65.7,2.5,71.517091,25.56507463,1591.56,0,0,0,0,1604.16
15,9,3,11,3,0.258819045,-0.965925826,0.433883739,-0.900968868,0,25.5,58.9,2.5,73.401605,27.51016662,1697.4,0,0,0,0,1668.6
15,9,3,12,3,1.22E-16,-1,0.433883739,-0.900968868,0,25.7,63,2.9,74.13709,27.69345474,1779.12,0,0,0,0,1781.64
15,9,3,13,3,-0.258819045,-0.965925826,0.433883739,-0.900968868,0,26.9,56.3,3.4,75.031353,28.9819004,1744.56,0,0,0,0,1753.92
15,9,3,14,3,-0.5,-0.866025404,0.433883739,-0.900968868,0,26.6,59.4,3.9,74.994196,28.62855296,1811.16,0,0,0,0,1842.12
15,9,3,15,3,-0.707106781,-0.707106781,0.433883739,-0.900968868,0,27.3,52.6,3.3,75.107402,29.42656562,1717.56,0,0,0,0,1796.4
15,9,3,16,3,-0.866025404,-0.5,0.433883739,-0.900968868,0,28,51,3.1,75.8242,30.20081692,1686.24,0,0,0,0,1767.96
15,9,3,17,3,-0.965925826,-0.258819045,0.433883739,-0.900968868,0,27.4,51.4,4,75.086564,29.51756958,1664.64,0,0,0,0,1779.48
15,9,3,18,3,-1,-1.84E-16,0.433883739,-0.900968868,0,27.4,52.7,3.4,75.253302,29.53377961,1507.32,0,0,0,0,1640.16
15,9,3,19,3,-0.965925826,0.258819045,0.433883739,-0.900968868,0,25.1,74.9,4,74.532201,26.94970453,1372.68,0,0,0,0,1395.36
15,9,3,20,3,-0.866025404,0.5,0.433883739,-0.900968868,0,24.2,77.6,2.2,73.396608,26.14698106,1344.6,0,0,0,0,1467.72
15,9,3,21,3,-0.707106781,0.707106781,0.433883739,-0.900968868,0,23.9,77.7,2.9,72.932497,25.72850339,1329.84,0,0,0,0,1428.12
15,9,3,22,3,-0.5,0.866025404,0.433883739,-0.900968868,0,23.4,80.1,3.4,72.355666,25.11874593,1294.92,0,0,0,0,1397.16
15,9,3,23,3,-0.258819045,0.965925826,0.433883739,-0.900968868,0,23.1,81.4,2.4,71.986166,24.93337644,1158.12,0,0,0,0,1137.24
15,9,4,0,4,0,1,-0.433883739,-0.900968868,0,22.7,84,1.6,71.55232,24.67354507,1113.12,0,0,0,0,1116.72
15,9,4,1,4,0.258819045,0.965925826,-0.433883739,-0.900968868,0,22.4,83.6,1.8,71.028336,24.30781854,1025.28,0,0,0,0,1047.96
15,9,4,2,4,0.5,0.866025404,-0.433883739,-0.900968868,0,22.1,84.2,2.6,70.582518,23.81709894,931.32,0,0,0,0,930.96
15,9,4,3,4,0.707106781,0.707106781,-0.433883739,-0.900968868,0,21.6,84.9,3,69.810316,23.19963852,838.08,0,0,0,0,865.08
15,9,4,4,4,0.866025404,0.5,-0.433883739,-0.900968868,0,21.3,85,1.5,69.32195,23.23738199,800.64,0,0,0,0,813.96
15,9,4,5,4,0.965925826,0.258819045,-0.433883739,-0.900968868,0,20.9,87.9,1,68.846689,23.0262,760.32,0,0,0,0,766.08
15,9,4,6,4,1,6.12E-17,-0.433883739,-0.900968868,0,20.6,89.2,0.4,68.421848,23.15745841,775.8,0,0,0,0,809.64
15,9,4,7,4,0.965925826,-0.258819045,-0.433883739,-0.900968868,0,20.7,87.4,0.4,68.479682,23.25385149,858.24,0,0,0,0,915.48
15,9,4,8,4,0.866025404,-0.5,-0.433883739,-0.900968868,0,21.9,78.7,1.7,69.847847,23.80613926,1007.64,0,0,0,0,1030.68
15,9,4,9,4,0.707106781,-0.707106781,-0.433883739,-0.900968868,0,23,77,0.9,71.4519,25.20162023,1518.48,0,0,0,0,1351.08
15,9,4,10,4,0.5,-0.866025404,-0.433883739,-0.900968868,0,24.4,67.1,0.6,72.677376,26.72225703,1604.16,0,0,0,0,1413
15,9,4,11,4,0.258819045,-0.965925826,-0.433883739,-0.900968868,0,26.5,58.3,1.3,74.723105,28.69001233,1668.6,0,0,0,0,1537.2
15,9,4,12,4,1.22E-16,-1,-0.433883739,-0.900968868,0,27.9,49.4,2.3,75.479574,30.10834349,1781.64,0,0,0,0,1678.32
15,9,4,13,4,-0.258819045,-0.965925826,-0.433883739,-0.900968868,0,29.5,44.3,3.3,76.797915,31.84977854,1753.92,0,0,0,0,1646.64
15,9,4,14,4,-0.5,-0.866025404,-0.433883739,-0.900968868,0,30.3,41.4,4.1,77.341558,32.75849465,1842.12,0,0,0,0,1706.4
15,9,4,15,4,-0.707106781,-0.707106781,-0.433883739,-0.900968868,0,29.8,43.9,3.5,77.111678,32.18531992,1796.4,0,0,0,0,1663.56
15,9,4,16,4,-0.866025404,-0.5,-0.433883739,-0.900968868,0,28.6,51.5,3.9,76.68321,30.85747715,1767.96,0,0,0,0,1591.56
15,9,4,17,4,-0.965925826,-0.258819045,-0.433883739,-0.900968868,0,28.9,46,3.3,76.29206,31.18890229,1779.48,0,0,0,0,1603.08
15,9,4,18,4,-1,-1.84E-16,-0.433883739,-0.900968868,0,27.6,50.4,4.2,75.220096,29.7366887,1640.16,0,0,0,0,1512.36
15,9,4,19,4,-0.965925826,0.258819045,-0.433883739,-0.900968868,0,25.9,63.4,3.5,74.469194,27.87191863,1395.36,0,0,0,0,1347.12
15,9,4,20,4,-0.866025404,0.5,-0.433883739,-0.900968868,0,24.9,58.2,3.5,72.493282,26.76591829,1467.72,0,0,0,0,1357.56
15,9,4,21,4,-0.707106781,0.707106781,-0.433883739,-0.900968868,0,24.3,71,2.2,72.91047,26.25411224,1428.12,0,0,0,0,1367.28
15,9,4,22,4,-0.5,0.866025404,-0.433883739,-0.900968868,0,24,78.7,3.1,73.18502,25.81408418,1397.16,0,0,0,0,1283.76
15,9,4,23,4,-0.258819045,0.965925826,-0.433883739,-0.900968868,0,23.8,83.2,2.1,73.283984,25.73472051,1137.24,0,0,0,0,1105.2
15,9,5,0,5,0,1,-0.974927912,-0.222520934,1,23.6,83.3,1.9,72.966312,25.55712691,1116.72,0,0,0,0,1073.88
15,9,5,1,5,0.258819045,0.965925826,-0.974927912,-0.222520934,1,23.4,83.9,1,72.692574,25.5712,1047.96,0,0,0,0,1018.08
15,9,5,2,5,0.5,0.866025404,-0.974927912,-0.222520934,1,23.3,82.2,0.5,72.379474,25.69315931,930.96,0,0,0,0,928.44
15,9,5,3,5,0.707106781,0.707106781,-0.974927912,-0.222520934,1,23.3,80.2,1.1,72.204134,25.43664554,865.08,0,0,0,0,879.48
15,9,5,4,5,0.866025404,0.5,-0.974927912,-0.222520934,1,23.2,81.7,1.1,72.173756,25.33423626,813.96,0,0,0,0,812.52
15,9,5,5,5,0.965925826,0.258819045,-0.974927912,-0.222520934,1,22.9,79.8,0.6,71.529058,25.24193372,766.08,0,0,0,0,776.88
15,9,5,6,5,1,6.12E-17,-0.974927912,-0.222520934,1,22.4,82,2.4,70.90232,24.179044,809.64,0,0,0,0,802.8
15,9,5,7,5,0.965925826,-0.258819045,-0.974927912,-0.222520934,1,22.3,82.1,1.6,70.747917,24.25395835,915.48,0,0,0,0,868.32
15,9,5,8,5,0.866025404,-0.5,-0.974927912,-0.222520934,1,22.8,81.2,2.3,71.484864,24.62827942,1030.68,0,0,0,0,950.4
15,9,5,9,5,0.707106781,-0.707106781,-0.974927912,-0.222520934,1,23.6,78.1,1.7,72.494984,25.596466,1351.08,0,0,0,0,1251
15,9,5,10,5,0.5,-0.866025404,-0.974927912,-0.222520934,1,21.6,85.5,5.7,69.85282,22.83788528,1413,0,0,0,0,1332
15,9,5,11,5,0.258819045,-0.965925826,-0.974927912,-0.222520934,1,19.5,91,2.3,66.64955,21.0823556,1537.2,0,0,0,0,1354.32
15,9,5,12,5,1.22E-16,-1,-0.974927912,-0.222520934,1,20,90.5,1,67.4775,22.11,1678.32,0,0,0,0,1412.64
15,9,5,13,5,-0.258819045,-0.965925826,-0.974927912,-0.222520934,1,21,88.8,2.8,69.07312,22.58295339,1646.64,0,0,0,0,1343.52
15,9,5,14,5,-0.5,-0.866025404,-0.974927912,-0.222520934,1,21.8,84.9,2.5,70.140418,23.51192197,1706.4,0,0,0,0,1282.68
15,9,5,15,5,-0.707106781,-0.707106781,-0.974927912,-0.222520934,1,22.5,78,2.3,70.7455,24.3059227,1663.56,0,0,0,0,1199.52
15,9,5,16,5,-0.866025404,-0.5,-0.974927912,-0.222520934,1,22.8,75.2,2.1,70.988544,24.66674434,1591.56,0,0,0,0,1131.12
15,9,5,17,5,-0.965925826,-0.258819045,-0.974927912,-0.222520934,1,22.3,75.7,2.9,70.250189,23.98187996,1603.08,0,0,0,0,1183.32
15,9,5,18,5,-1,-1.84E-16,-0.974927912,-0.222520934,1,21.8,77.3,3.2,69.586986,23.38474165,1512.36,0,0,0,0,1195.2
15,9,5,19,5,-0.965925826,0.258819045,-0.974927912,-0.222520934,1,21.4,74.3,3.2,68.750298,22.94510039,1347.12,0,0,0,0,1160.28
15,9,5,20,5,-0.866025404,0.5,-0.974927912,-0.222520934,1,21.2,78,2.6,68.68864,22.84195186,1357.56,0,0,0,0,1204.2
15,9,5,21,5,-0.707106781,0.707106781,-0.974927912,-0.222520934,1,21.1,76.2,1.9,68.411818,22.9049181,1367.28,0,0,0,0,1211.04
15,9,5,22,5,-0.5,0.866025404,-0.974927912,-0.222520934,1,21,76,2.7,68.2424,22.60377388,1283.76,0,0,0,0,1174.32
15,9,5,23,5,-0.258819045,0.965925826,-0.974927912,-0.222520934,1,20.9,74.4,3.2,67.983904,22.39554881,1105.2,0,0,0,0,1087.2
15,9,6,0,6,0,1,-0.781831482,0.623489802,1,20.7,76,2.8,67.77368,22.25625118,1073.88,1,0,0,0,1035.72
15,9,6,1,6,0.258819045,0.965925826,-0.781831482,0.623489802,1,20.6,74.3,2.3,67.513842,22.26433021,1018.08,1,0,0,0,944.64
15,9,6,2,6,0.5,0.866025404,-0.781831482,0.623489802,1,20.6,75.1,2.8,67.562594,22.14735044,928.44,1,0,0,0,860.76
15,9,6,3,6,0.707106781,0.707106781,-0.781831482,0.623489802,1,20.4,74.1,2.7,67.192936,21.95199691,879.48,1,0,0,0,822.6
15,9,6,4,6,0.866025404,0.5,-0.781831482,0.623489802,1,20.3,75.4,2.9,67.113938,21.79860068,812.52,1,0,0,0,774
15,9,6,5,6,0.965925826,0.258819045,-0.781831482,0.623489802,1,19.8,75.4,1.6,66.335708,21.63154135,776.88,1,0,0,0,721.44
15,9,6,6,6,1,6.12E-17,-0.781831482,0.623489802,1,19.4,75.7,2.6,65.727842,20.8916577,802.8,1,0,0,0,692.28
15,9,6,7,6,0.965925826,-0.258819045,-0.781831482,0.623489802,1,19.4,74.9,2.4,65.688594,20.9461907,868.32,1,0,0,0,759.24
15,9,6,8,6,0.866025404,-0.5,-0.781831482,0.623489802,1,20.2,71,2.4,66.70758,21.80828491,950.4,1,0,0,0,770.4
15,9,6,9,6,0.707106781,-0.707106781,-0.781831482,0.623489802,1,22.1,62.7,3.6,68.953033,23.65472442,1251,1,0,0,0,834.48
15,9,6,10,6,0.5,-0.866025404,-0.781831482,0.623489802,1,23.8,57.5,3.5,70.90365,25.54931793,1332,1,0,0,0,787.68
15,9,6,11,6,0.258819045,-0.965925826,-0.781831482,0.623489802,1,24.5,57.7,5.5,71.889035,26.17178239,1354.32,1,0,0,0,920.52
15,9,6,12,6,1.22E-16,-1,-0.781831482,0.623489802,1,26,52,4.2,73.3088,27.94414138,1412.64,1,0,0,0,997.92
15,9,6,13,6,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,25.8,50.8,4.1,72.908936,27.72559367,1343.52,1,0,0,0,1008.36
15,9,6,14,6,-0.5,-0.866025404,-0.781831482,0.623489802,1,25.8,50.1,4.2,72.830242,27.72007296,1282.68,1,0,0,0,1067.76
15,9,6,15,6,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,25.9,50.2,3.3,72.972182,27.88452104,1199.52,1,0,0,0,1041.12
15,9,6,16,6,-0.866025404,-0.5,-0.781831482,0.623489802,1,25.7,48.8,4.7,72.554784,27.58108094,1131.12,1,0,0,0,968.4
15,9,6,17,6,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,24.3,51.5,5.9,71.007855,25.91757002,1183.32,1,0,0,0,978.48
15,9,6,18,6,-1,-1.84E-16,-0.781831482,0.623489802,1,23.5,50.5,5,69.862325,25.07024426,1195.2,1,0,0,0,985.32
15,9,6,19,6,-0.965925826,0.258819045,-0.781831482,0.623489802,1,22.1,53.2,5.5,68.233028,23.43017533,1160.28,1,0,0,0,1000.8
15,9,6,20,6,-0.866025404,0.5,-0.781831482,0.623489802,1,21.3,54.1,5.2,67.224767,22.5506282,1204.2,1,0,0,0,1042.56
15,9,6,21,6,-0.707106781,0.707106781,-0.781831482,0.623489802,1,20.8,54.2,5.2,66.558264,21.98178668,1211.04,1,0,0,0,1090.44
15,9,6,22,6,-0.5,0.866025404,-0.781831482,0.623489802,1,20.3,56.5,4,66.018305,21.59068183,1174.32,1,0,0,0,1116
15,9,6,23,6,-0.258819045,0.965925826,-0.781831482,0.623489802,1,19.8,59.4,2.6,65.487388,21.3250564,1087.2,1,0,0,0,1005.84
15,9,7,0,0,0,1,0,1,0,19.3,62.6,1.8,64.942182,21.0308119,1035.72,1,0,0,0,1003.68
15,9,7,1,0,0.258819045,0.965925826,0,1,0,18.5,64.4,2.1,63.87066,20.07444683,944.64,1,0,0,0,936.36
15,9,7,2,0,0.5,0.866025404,0,1,0,18,66.7,2.4,63.22784,19.43752582,860.76,1,0,0,0,837
15,9,7,3,0,0.707106781,0.707106781,0,1,0,17.5,67.6,1.8,62.5199,19.12803384,822.6,1,0,0,0,747.36
15,9,7,4,0,0.866025404,0.5,0,1,0,17.4,67.9,1.6,62.380754,19.11402103,774,1,0,0,0,697.68
15,9,7,5,0,0.965925826,0.258819045,0,1,0,17,69.5,1.9,61.82835,18.55529565,721.44,1,0,0,0,669.6
15,9,7,6,0,1,6.12E-17,0,1,0,16.9,70.3,2.3,61.697993,18.28859745,692.28,1,0,0,0,725.4
15,9,7,7,0,0.965925826,-0.258819045,0,1,0,17.1,67.3,1.9,61.920317,18.661384,759.24,1,0,0,0,793.44
15,9,7,8,0,0.866025404,-0.5,0,1,0,19.9,58.4,2.3,65.573184,21.51216455,770.4,1,0,0,0,957.6
15,9,7,9,0,0.707106781,-0.707106781,0,1,0,22.4,50.8,2.3,68.445008,24.19847047,834.48,1,0,0,0,1240.2
15,9,7,10,0,0.5,-0.866025404,0,1,0,23.7,51.8,3.7,70.243434,25.41718719,787.68,1,0,0,0,1283.4
15,9,7,11,0,0.258819045,-0.965925826,0,1,0,25.3,46,3.1,71.73662,27.23977232,920.52,1,0,0,0,1297.44
15,9,7,12,0,1.22E-16,-1,0,1,0,26.1,44.4,3.1,72.564316,28.11711887,997.92,1,0,0,0,1477.08
15,9,7,13,0,-0.258819045,-0.965925826,0,1,0,26.9,40.8,2.7,73.120048,29.01291404,1008.36,1,0,0,0,1440
15,9,7,14,0,-0.5,-0.866025404,0,1,0,27.6,35.2,2.4,73.240448,29.78265639,1067.76,1,0,0,0,1488.24
15,9,7,15,0,-0.707106781,-0.707106781,0,1,0,27.9,42.3,2.6,74.533783,30.10138013,1041.12,1,0,0,0,1541.52
15,9,7,16,0,-0.866025404,-0.5,0,1,0,28.2,38.6,2.2,74.398548,30.43222817,968.4,1,0,0,0,1447.92
15,9,7,17,0,-0.965925826,-0.258819045,0,1,0,27.9,37.6,2.1,73.907696,30.11342278,978.48,1,0,0,0,1461.96
15,9,7,18,0,-1,-1.84E-16,0,1,0,26.8,39,2.5,72.77848,28.91495527,985.32,1,0,0,0,1430.64
15,9,7,19,0,-0.965925826,0.258819045,0,1,0,25.2,43.8,1.4,71.375824,27.32737031,1000.8,1,0,0,0,1318.68
15,9,7,20,0,-0.866025404,0.5,0,1,0,23.5,48.7,1,69.700955,25.673,1042.56,1,0,0,0,1334.88
15,9,7,21,0,-0.707106781,0.707106781,0,1,0,22.5,52.8,0.6,68.7358,24.84718084,1090.44,1,0,0,0,1285.2
15,9,7,22,0,-0.5,0.866025404,0,1,0,21.9,53.6,2.6,67.995216,23.60039959,1116,1,0,0,0,1240.56
15,9,7,23,0,-0.258819045,0.965925826,0,1,0,21.5,54.6,3.3,67.52881,23.0380952,1005.84,1,0,0,0,1082.88
15,9,8,0,1,0,1,0.781831482,0.623489802,0,21,55.9,2.5,66.93791,22.64743665,1003.68,0,1198.8,0,1123.776,1021.68
15,9,8,1,1,0.258819045,0.965925826,0.781831482,0.623489802,0,20.3,60.2,1.9,66.232794,22.05621128,936.36,0,1113.48,0,1043.712,973.8
15,9,8,2,1,0.5,0.866025404,0.781831482,0.623489802,0,19.8,60.7,3.2,65.556314,21.18653534,837,0,987.84,0,925.992,830.88
15,9,8,3,1,0.707106781,0.707106781,0.781831482,0.623489802,0,19,67,2.8,64.7117,20.40493862,747.36,0,891.36,0,846.792,751.32
15,9,8,4,1,0.866025404,0.5,0.781831482,0.623489802,0,18.1,69.8,2.8,63.487062,19.42483197,697.68,0,845.64,0,798.264,727.2
15,9,8,5,1,0.965925826,0.258819045,0.781831482,0.623489802,0,17.3,76.8,2.1,62.484136,18.79287544,669.6,0,804.6,0,760.968,690.84
15,9,8,6,1,1,6.12E-17,0.781831482,0.623489802,0,16.5,79.9,2.8,61.290965,17.68242016,725.4,0,851.04,0,796.68,725.4
15,9,8,7,1,0.965925826,-0.258819045,0.781831482,0.623489802,0,16.4,76.8,3,61.070848,17.50981555,793.44,0,968.4,0,896.472,808.2
15,9,8,8,1,0.866025404,-0.5,0.781831482,0.623489802,0,19.2,64.5,3,64.88866,20.57356638,957.6,0,1137.6,0,1047.168,940.32
15,9,8,9,1,0.707106781,-0.707106781,0.781831482,0.623489802,0,21.1,48.6,3.9,66.593254,22.49901142,1240.2,0,1519.2,0,1426.104,1247.04
15,9,8,10,1,0.5,-0.866025404,0.781831482,0.623489802,0,22.8,44.3,3.6,68.432496,24.43045677,1283.4,0,1628.64,0,1504.152,1274.4
15,9,8,11,1,0.258819045,-0.965925826,0.781831482,0.623489802,0,24.4,35.6,4.3,69.572736,26.14354841,1297.44,0,1725.48,0,1585.224,1311.84
15,9,8,12,1,1.22E-16,-1,0.781831482,0.623489802,0,25.9,31.3,3,70.828733,27.90468443,1477.08,0,1778.04,0,1698.84,1465.92
15,9,8,13,1,-0.258819045,-0.965925826,0.781831482,0.623489802,0,26.9,26.4,3,71.344384,28.99888115,1440,0,1759.68,0,1668.96,1421.28
15,9,8,14,1,-0.5,-0.866025404,0.781831482,0.623489802,0,27.7,25.9,4.1,72.135857,29.85059631,1488.24,0,1898.28,0,1749.24,1467.36
15,9,8,15,1,-0.707106781,-0.707106781,0.781831482,0.623489802,0,28.7,28,4.1,73.49864,30.96901875,1541.52,0,1803.6,0,1704.528,1462.68
15,9,8,16,1,-0.866025404,-0.5,0.781831482,0.623489802,0,28.7,27.8,4,73.470414,30.96897156,1447.92,0,1807.2,0,1660.176,1431.72
