Year,Month,Day,Hour,Actual,Predict
18,3,20,9,1451.88,1451.778750000001
18,3,20,10,1433.88,1433.8687500000005
18,3,20,11,1519.56,1519.6049999999998
18,3,20,12,1506.96,1506.9150000000027
18,3,20,13,1522.8,1522.8674999999992
18,3,20,14,1476.0,1476.1040624999982
18,3,20,15,1518.84,1518.783749999999
18,3,20,16,1519.56,1519.5712499999997
18,3,20,17,1523.52,1523.514374999999
18,3,20,18,1556.64,1556.6175000000032
18,3,20,19,1491.12,1490.785312500001
18,3,20,20,1427.76,1427.7853125000001
18,3,20,21,1365.84,1365.8596874999976
18,3,20,22,1351.44,1351.4456250000017
18,3,20,23,1190.52,1190.4721874999998
18,3,21,0,1192.68,1192.6659374999965
18,3,21,1,1125.0,1125.0
18,3,21,2,1092.96,1092.9909375000022
18,3,21,3,1054.08,1054.0659375000012
18,3,21,4,1005.12,1005.1312499999983
18,3,21,5,890.64,890.6259374999995
18,3,21,6,1009.8,1009.814062500002
18,3,21,7,1116.36,1116.3599999999992
18,3,21,8,1245.96,1245.9825000000012
18,3,21,9,1528.92,1528.7709374999997
18,3,21,10,1529.64,1529.7018750000016
18,3,21,11,1584.36,1584.1799999999996
18,3,21,12,1577.88,1577.801250000001
18,3,21,13,1531.08,1531.0068749999991
18,3,21,14,1567.8,1567.693124999999
18,3,21,15,1564.56,1564.666875000001
18,3,21,16,1519.2,1519.2112499999998
18,3,21,17,1541.88,1541.9474999999995
18,3,21,18,1438.56,1438.5431249999986
18,3,21,19,1436.04,1436.0512499999984
18,3,21,20,1371.24,1371.2006250000004
18,3,21,21,1370.16,1370.1037500000018
18,3,21,22,1404.72,1404.7453125000006
18,3,21,23,1291.68,1291.6940624999968
18,3,22,0,1278.0,1278.0028125
18,3,22,1,1220.04,1220.0540624999985
18,3,22,2,1135.08,1135.0378125000004
18,3,22,3,1086.48,1086.4912499999991
18,3,22,4,1062.36,1062.3561718750002
18,3,22,5,1049.04,1049.0231249999974
18,3,22,6,1104.48,1104.4799999999996
18,3,22,7,1174.68,1174.6968749999962
18,3,22,8,1245.96,1245.976875000001
18,3,22,9,1488.96,1489.0528125000012
18,3,22,10,1542.24,1542.2540624999997
18,3,22,11,1597.68,1597.823437499997
18,3,22,12,1569.96,1569.996562500001
18,3,22,13,1513.08,1513.1671874999997
18,3,22,14,1491.84,1491.333750000002
18,3,22,15,1447.56,1447.5487499999995
18,3,22,16,1501.56,1501.596562500001
18,3,22,17,1400.4,1400.3690624999977
18,3,22,18,1431.36,1431.1912500000003
18,3,22,19,1324.44,1324.445625000001
18,3,22,20,1436.4,1436.3803124999984
18,3,22,21,1383.12,1383.074999999999
18,3,22,22,1315.44,1315.3978125000012
18,3,22,23,1163.16,1163.1543750000026
18,3,23,0,1192.68,1192.6631249999966
18,3,23,1,1152.72,1152.7031250000007
18,3,23,2,1108.08,1108.0856250000004
18,3,23,3,1078.2,1078.1999999999987
