Year,Month,Day,Hour,Actual,Predict
18,4,11,11,1370.88,1372.7019470957064
18,4,11,12,1416.6,1418.2428872822961
18,4,11,13,1381.68,1381.3348691217896
18,4,11,14,1379.88,1381.3391011012766
18,4,11,15,1338.48,1339.0030151092135
18,4,11,16,1387.44,1388.6546840574506
18,4,11,17,1308.24,1308.8405860879236
18,4,11,18,1253.88,1252.9148254493189
18,4,11,19,1247.76,1249.2169971023795
18,4,11,20,1273.32,1274.312263825984
18,4,11,21,1294.56,1295.6287928914273
18,4,11,22,1210.68,1209.2833559709745
18,4,11,23,1112.04,1112.211278905921
18,4,12,0,1120.68,1120.5414302620532
18,4,12,1,1053.72,1055.1423853652734
18,4,12,2,990.0,990.766094663048
18,4,12,3,891.36,890.6459565179933
18,4,12,4,894.24,894.443011475656
18,4,12,5,810.0,810.6697732463896
18,4,12,6,876.96,878.0439041816936
18,4,12,7,907.92,909.1618411425478
18,4,12,8,998.64,998.8652783052762
18,4,12,9,1248.84,1249.2009931259145
18,4,12,10,1240.92,1242.2163781271997
18,4,12,11,1368.0,1368.9198705495453
18,4,12,12,1334.16,1335.5856006403712
18,4,12,13,1276.56,1277.5406479518895
18,4,12,14,1276.56,1277.6712314519245
18,4,12,15,1178.28,1177.3923852902328
18,4,12,16,1272.96,1274.4995214426783
18,4,12,17,1224.72,1225.8244130700655
18,4,12,18,1162.08,1161.6603700542955
18,4,12,19,1169.64,1171.2734122028594
18,4,12,20,1241.64,1242.3735654197594
18,4,12,21,1179.36,1181.0854345501207
18,4,12,22,1169.28,1167.8782332719986
18,4,12,23,1058.04,1058.4185845611123
18,4,13,0,1040.4,1039.0508836399888
18,4,13,1,1021.32,1022.6536661992121
18,4,13,2,970.2,970.7487677107806
18,4,13,3,938.52,937.8618859294618
18,4,13,4,898.56,897.8880340732461
18,4,13,5,834.12,833.6401037251906
18,4,13,6,893.52,894.4465927673502
18,4,13,7,958.32,958.8910820493127
18,4,13,8,1007.64,1008.3764231963638
18,4,13,9,1226.52,1225.816871141409
18,4,13,10,1252.08,1252.7794717416407
18,4,13,11,1317.24,1315.834835515117
18,4,13,12,1285.2,1284.1629866047233
18,4,13,13,1250.64,1249.4180080233054
18,4,13,14,1274.4,1274.5054563384072
18,4,13,15,1248.48,1249.410431535049
18,4,13,16,1268.64,1267.824367402683
18,4,13,17,1257.48,1256.7875738062603
18,4,13,18,1205.64,1205.934549104998
18,4,13,19,1162.08,1161.4476104075968
18,4,13,20,1183.32,1183.6166748553244
18,4,13,21,1190.52,1189.8376704973186
18,4,13,22,1168.56,1167.7626212005805
18,4,13,23,1015.2,1014.0685309642638
18,4,14,0,973.08,974.012287706807
18,4,14,1,976.32,976.5054204135129
18,4,14,2,920.88,921.6378741839695
18,4,14,3,893.88,894.4419294937037
18,4,14,4,912.96,912.6254085426958
18,4,14,5,825.48,825.0703551642816
18,4,14,6,899.64,901.1409233797878
18,4,14,7,903.6,905.1122839386848
18,4,14,8,1004.4,1005.2404636680479
18,4,14,9,1121.76,1120.5054458411057
18,4,14,10,1040.04,1039.0033842686435
18,4,14,11,1205.28,1206.0169347835902
18,4,14,12,1199.16,1200.0590915217354
18,4,14,13,1238.4,1239.1759412247402
18,4,14,14,1176.84,1177.3860169487534
18,4,14,15,1105.2,1105.5144588213234
18,4,14,16,1077.12,1078.2990291756455
18,4,14,17,1089.72,1088.9756610788504
18,4,14,18,1036.44,1035.7454703898654
18,4,14,19,1072.44,1072.759118905747
18,4,14,20,1070.28,1069.54464098011
18,4,14,21,1090.08,1088.9699460065476
18,4,14,22,1096.2,1096.9240566182914
18,4,14,23,1047.96,1047.326630634699
18,4,15,0,1044.0,1044.9326703187967
18,4,15,1,1079.28,1078.297388844596
18,4,15,2,991.8,990.7542359987347
18,4,15,3,961.92,961.680481844067
18,4,15,4,931.68,931.6495952759434
18,4,15,5,941.76,940.7116797666994
18,4,15,6,836.28,837.8520468333589
18,4,15,7,924.12,924.9839083560718
18,4,15,8,893.16,894.4748680061455
18,4,15,9,977.04,976.5170273941902
18,4,15,10,885.96,887.3535717916964
18,4,15,11,947.88,949.1821441527477
18,4,15,12,974.88,974.0441827012438
18,4,15,13,964.8,964.5861015034227
18,4,15,14,1021.32,1022.6412798262234
18,4,15,15,991.8,990.7612964311513
18,4,15,16,987.84,988.0078020005657
18,4,15,17,1010.88,1011.4634180807514
18,4,15,18,980.28,979.4135646246725
18,4,15,19,1099.8,1099.5312704320768
18,4,15,20,1063.8,1063.9982996142205
18,4,15,21,1132.2,1131.4982661309818
18,4,15,22,1171.8,1171.0877382593187
18,4,15,23,1113.12,1112.1321220119478
18,4,16,0,1100.16,1099.520036843967
18,4,16,1,1095.12,1094.5444910810445
18,4,16,2,1038.6,1038.9964670245354
18,4,16,3,954.72,955.8127046264486
18,4,16,4,938.52,937.9087839556634
18,4,16,5,904.68,905.1041196088642
18,4,16,6,911.16,912.5901440857298
18,4,16,7,982.44,982.4397865860695
18,4,16,8,1147.68,1148.6653172688382
18,4,16,9,1290.96,1291.6161042786537
18,4,16,10,1307.16,1308.8170499910852
18,4,16,11,1367.64,1368.961307427427
18,4,16,12,1319.4,1319.2372495083216
18,4,16,13,1252.08,1252.895448790355
18,4,16,14,1256.76,1256.6526972259178
18,4,16,15,1270.8,1270.9385757683374
18,4,16,16,1233.36,1232.1989512627906
18,4,16,17,1268.64,1267.6599219103093
18,4,16,18,1220.04,1219.1640995818243
18,4,16,19,1199.88,1200.10663034214
18,4,16,20,1285.2,1284.000094726985
18,4,16,21,1261.08,1260.1960565652994
18,4,16,22,1276.2,1277.5032575857895
18,4,16,23,1146.6,1145.4688389711387
18,4,17,0,1102.32,1102.6005173003844
18,4,17,1,1068.84,1069.5745518980984
18,4,17,2,1010.16,1011.4532017659459
18,4,17,3,965.16,964.6058211193404
18,4,17,4,891.0,890.651337909805
18,4,17,5,908.64,909.1487683475505
18,4,17,6,906.48,905.1101320892195
18,4,17,7,1010.52,1011.4577768364112
18,4,17,8,1065.6,1066.9068666661997
18,4,17,9,1274.4,1274.3112189123492
18,4,17,10,1307.88,1308.8386720939363
18,4,17,11,1333.44,1331.8638973938587
18,4,17,12,1340.64,1339.0150595229425
18,4,17,13,1414.44,1412.6112490384116
18,4,17,14,1473.12,1471.6050038161975
18,4,17,15,1317.24,1315.6614866635496
18,4,17,16,1229.76,1229.1459300157749
18,4,17,17,1245.96,1245.748423945695
18,4,17,18,1158.12,1158.2727203078227
18,4,17,19,1163.88,1164.8062047578512
18,4,17,20,1305.72,1304.9789772797424
18,4,17,21,1296.72,1295.640055209056
18,4,17,22,1307.16,1308.8594653851242
18,4,17,23,1146.96,1145.4688389711387
18,4,18,0,1090.44,1091.847201396678
18,4,18,1,1071.72,1072.7357834803793
18,4,18,2,993.6,993.3768200342456
18,4,18,3,960.84,961.6777381450164
18,4,18,4,886.32,887.3927406468165
18,4,18,5,876.96,878.0517207566176
18,4,18,6,923.4,925.0178330146343
18,4,18,7,925.56,925.0402157397526
18,4,18,8,1044.36,1044.9487812550747
18,4,18,9,1137.6,1137.083870865714
18,4,18,10,1205.28,1206.051663841654
18,4,18,11,1300.68,1301.9477633865654
18,4,18,12,1319.04,1319.0684542511153
18,4,18,13,1267.2,1267.783856683125
18,4,18,14,1276.2,1277.6179316258995
18,4,18,15,1236.96,1235.5931257814705
18,4,18,16,1288.44,1287.7947265965872
18,4,18,17,1262.52,1264.2275575907906
18,4,18,18,1152.72,1151.9224586166692
18,4,18,19,1107.36,1108.9961972104345
18,4,18,20,1206.72,1206.05223649819
18,4,18,21,1182.96,1183.6422733611698
18,4,18,22,1214.64,1215.8766677677488
18,4,18,23,1063.44,1064.0087188859834
18,4,19,0,1072.8,1072.7610336068406
18,4,19,1,1036.08,1035.77262060052
18,4,19,2,971.28,970.7465874013182
18,4,19,3,929.52,928.0163691799198
18,4,19,4,876.96,878.0432148921626
18,4,19,5,868.68,868.6564610326478
18,4,19,6,845.64,846.0541875926586
18,4,19,7,936.72,937.9241324577575
18,4,19,8,974.52,974.0491751614134
18,4,19,9,1150.92,1151.935788909626
18,4,19,10,1198.44,1196.7840210667468
18,4,19,11,1279.44,1280.8244044736045
18,4,19,12,1284.84,1283.974150390248
18,4,19,13,1263.24,1264.0844685595098
18,4,19,14,1307.16,1308.971490891815
18,4,19,15,1285.56,1284.01462265379
18,4,19,16,1286.64,1287.8194312806227
18,4,19,17,1288.08,1287.7899450024759
18,4,19,18,1161.72,1161.5716140481159
18,4,19,19,1167.84,1167.7652293981323
18,4,19,20,1249.92,1249.2279941715908
18,4,19,21,1236.96,1235.585244636425
18,4,19,22,1181.52,1180.9735906945293
18,4,19,23,1062.36,1061.1032357001955
18,4,20,0,1046.16,1044.9747801549995
18,4,20,1,996.48,995.9903561733365
18,4,20,2,953.28,952.2187596756974
18,4,20,3,896.04,894.4761048325871
18,4,20,4,860.04,861.6609268980884
18,4,20,5,848.16,845.9736151072541
18,4,20,6,872.64,872.0682015156071
18,4,20,7,939.24,937.9176234433335
18,4,20,8,1014.84,1014.0353413715994
18,4,20,9,1106.28,1105.5720551196782
18,4,20,10,1135.8,1137.080994937061
18,4,20,11,1235.88,1235.5931696696196
18,4,20,12,1253.16,1252.9362183251042
18,4,20,13,1233.36,1232.2020777243015
18,4,20,14,1276.56,1277.5204083088495
18,4,20,15,1191.96,1193.3138327997083
18,4,20,16,1232.64,1232.2110737778496
18,4,20,17,1231.56,1232.206844982791
18,4,20,18,1119.96,1120.5527597002779
18,4,20,19,1105.92,1105.5803926257022
18,4,20,20,1180.8,1180.9767865734118
18,4,20,21,1211.76,1212.3310828724495
18,4,20,22,1209.24,1209.2858633298495
18,4,20,23,1040.4,1038.9811350683356
18,4,21,0,1008.0,1008.3761516476469
18,4,21,1,1024.56,1025.5248633649642
18,4,21,2,964.44,964.5687233952311
18,4,21,3,897.12,897.8485877517434
18,4,21,4,885.96,887.3427264729464
18,4,21,5,847.44,845.9134865133366
18,4,21,6,880.92,880.6655340313654
18,4,21,7,887.04,887.3616342451224
18,4,21,8,929.52,928.0240130421947
18,4,21,9,1009.08,1008.3829746780387
18,4,21,10,1024.2,1022.6431295821418
18,4,21,11,1091.88,1091.8275939846712
18,4,21,12,1126.08,1125.5810807540195
18,4,21,13,1133.28,1134.2225810670245
18,4,21,14,1082.16,1083.4938381622956
18,4,21,15,1033.92,1033.263664868773
18,4,21,16,1014.84,1014.0763574898036
18,4,21,17,1054.8,1055.154257496232
18,4,21,18,983.52,982.4372113209537
18,4,21,19,1016.28,1016.9540345713575
18,4,21,20,1065.24,1063.9833617038776
18,4,21,21,1112.4,1112.136290010556
18,4,21,22,1112.4,1112.1326580373411
18,4,21,23,1033.56,1033.250470526969
18,4,22,0,1010.52,1011.423619608798
18,4,22,1,977.76,976.4856590274835
18,4,22,2,940.32,940.779748326232
18,4,22,3,902.52,901.1264292716421
18,4,22,4,929.16,928.0131832000927
18,4,22,5,846.0,845.9530835989801
18,4,22,6,825.48,825.1941178445064
18,4,22,7,826.2,825.233325852021
18,4,22,8,826.92,825.2535239890058
18,4,22,9,907.2,909.1608957754571
18,4,22,10,928.44,928.0300310576907
18,4,22,11,949.68,949.1804941756185
18,4,22,12,1009.08,1008.3817466102907
18,4,22,13,1024.56,1025.5408959448387
18,4,22,14,1034.28,1033.2563440122365
18,4,22,15,1023.84,1022.6353943416638
18,4,22,16,1015.56,1014.0735123671819
18,4,22,17,1078.56,1078.3009001888377
18,4,22,18,1042.2,1042.2563773315155
18,4,22,19,1096.92,1096.8888155756674
18,4,22,20,1089.0,1088.9709702145585
18,4,22,21,1166.4,1167.7113704899482
18,4,22,22,1093.32,1094.5230824680357
18,4,22,23,1074.96,1075.7007262115717
18,4,23,0,1100.88,1099.5578510430626
18,4,23,1,1093.68,1094.5415754091173
18,4,23,2,1022.04,1022.6564153509163
18,4,23,3,1003.68,1002.193917789546
18,4,23,4,937.08,937.954729104608
18,4,23,5,952.56,952.2048453906118
18,4,23,6,917.64,918.7056441089996
18,4,23,7,1059.48,1058.239082694575
18,4,23,8,1137.24,1137.0103983400625
18,4,23,9,1321.2,1323.0117558336335
18,4,23,10,1384.2,1385.3695561149561
18,4,23,11,1432.08,1433.6757914061777
18,4,23,12,1504.44,1502.6343121403797
18,4,23,13,1493.64,1496.7808764667577
18,4,23,14,1539.72,1538.3029220188118
18,4,23,15,1553.4,1554.725482445069
18,4,23,16,1518.84,1523.158868935524
18,4,23,17,1531.44,1530.5994632295713
18,4,23,18,1406.52,1407.7248519498442
18,4,23,19,1371.96,1372.5740638240823
18,4,23,20,1350.72,1349.7899664611546
18,4,23,21,1405.8,1407.7029727861502
18,4,23,22,1306.44,1304.9810199693945
18,4,23,23,1228.68,1229.0880454137846
18,4,24,0,1182.96,1183.5627043537206
18,4,24,1,1138.32,1137.0542854229163
18,4,24,2,1037.16,1035.7756474954685
18,4,24,3,1042.56,1042.319170019039
18,4,24,4,952.2,952.2395122335694
18,4,24,5,959.76,958.9087411622368
18,4,24,6,967.32,967.4134452125679
18,4,24,7,1098.72,1099.5195658049306
18,4,24,8,1190.88,1189.7958351956377
18,4,24,9,1318.32,1319.2432344525132
18,4,24,10,1338.12,1339.087109213542
18,4,24,11,1382.76,1381.2055324999449
18,4,24,12,1413.36,1412.738565527213
18,4,24,13,1341.0,1342.518745931575
18,4,24,14,1402.2,1402.3919637957429
18,4,24,15,1368.72,1368.9712205534802
18,4,24,16,1440.0,1438.8198926368993
18,4,24,17,1431.0,1433.5834133638539
18,4,24,18,1324.8,1322.9943496545275
18,4,24,19,1271.88,1270.9629807617587
18,4,24,20,1373.76,1372.544243450343
18,4,24,21,1347.12,1346.3192125813441
18,4,24,22,1335.6,1335.4911047276796
18,4,24,23,1168.56,1167.7361903516253
18,4,25,0,1119.6,1120.5077272106623
18,4,25,1,1107.36,1108.93860520068
18,4,25,2,1034.64,1035.7695179277725
18,4,25,3,972.0,970.7642346363434
18,4,25,4,934.92,934.9888312012943
18,4,25,5,883.44,884.2508821147386
18,4,25,6,951.48,952.2124923759367
18,4,25,7,946.8,946.1529978968678
18,4,25,8,1017.36,1016.9537246080741
18,4,25,9,1176.84,1177.4464234014613
18,4,25,10,1217.52,1219.164733478588
18,4,25,11,1321.2,1322.9732878335785
18,4,25,12,1357.56,1356.6136696849953
18,4,25,13,1298.88,1299.1508967590817
18,4,25,14,1293.84,1295.6495801932006
18,4,25,15,1271.88,1270.957112250498
18,4,25,16,1314.36,1315.7402510964318
18,4,25,17,1302.84,1301.9282867813768
18,4,25,18,1197.72,1196.816632752895
18,4,25,19,1143.36,1142.510204436581
18,4,25,20,1229.76,1229.2255923253329
18,4,25,21,1239.12,1239.2172152451126
18,4,25,22,1218.96,1219.1693214896238
18,4,25,23,1069.56,1069.555673705066
18,4,26,0,1074.96,1075.6540875131461
18,4,26,1,1066.68,1066.8972392048931
18,4,26,2,1013.04,1014.084616914248
18,4,26,3,916.92,916.2706848976956
18,4,26,4,932.04,931.6441776895091
18,4,26,5,895.68,894.4531872728805
18,4,26,6,958.32,958.8739721920812
18,4,26,7,976.32,976.5230330650807
18,4,26,8,1099.08,1099.5184741619687
18,4,26,9,1203.12,1203.0658420291966
18,4,26,10,1178.28,1177.4287373749548
18,4,26,11,1275.84,1274.3316459845742
18,4,26,12,1277.28,1277.4985124635075
18,4,26,13,1254.24,1252.936174436955
18,4,26,14,1268.28,1267.6656866417911
18,4,26,15,1252.08,1252.929327158721
18,4,26,16,1307.52,1308.853575350788
18,4,26,17,1324.44,1323.0103171436926
18,4,26,18,1198.08,1196.7935832673124
18,4,26,19,1147.68,1148.7400580138692
18,4,26,20,1229.04,1229.145240584046
18,4,26,21,1211.04,1212.334797852604
18,4,26,22,1261.08,1260.1995605121767
18,4,26,23,1098.0,1096.923040050066
18,4,27,0,1046.52,1047.3470165019785
18,4,27,1,1030.68,1030.7709028095296
18,4,27,2,982.08,982.4556556899139
18,4,27,3,903.6,905.1185987665168
18,4,27,4,936.0,934.9699949998662
18,4,27,5,857.16,858.0499069604293
18,4,27,6,888.12,887.3407004254602
18,4,27,7,932.76,931.6733082315578
18,4,27,8,987.48,988.0113763884034
18,4,27,9,1159.56,1158.2570624410937
18,4,27,10,1170.0,1171.1593081496108
18,4,27,11,1233.0,1232.204283144671
18,4,27,12,1236.24,1235.5946147637837
18,4,27,13,1243.8,1242.267750085152
18,4,27,14,1268.64,1267.669959324999
18,4,27,15,1271.52,1270.9353301106491
18,4,27,16,1287.36,1287.8054688258073
18,4,27,17,1321.2,1322.9833454078894
18,4,27,18,1225.08,1225.8323062558202
18,4,27,19,1154.52,1155.343554891414
18,4,27,20,1226.52,1225.828853566129
18,4,27,21,1245.24,1245.797153565627
18,4,27,22,1232.28,1232.2046771252014
18,4,27,23,1103.04,1102.563987204802
18,4,28,0,1060.2,1061.071837360015
18,4,28,1,991.44,990.772323024106
18,4,28,2,907.2,909.159218821764
18,4,28,3,887.4,887.3665877222328
18,4,28,4,849.96,850.0873058855863
18,4,28,5,835.56,837.7284295295955
18,4,28,6,847.08,845.9250740092286
18,4,28,7,864.0,864.8174977226399
18,4,28,8,938.16,937.9117687626922
18,4,28,9,1000.08,998.8706585359935
18,4,28,10,976.32,976.5082978246934
18,4,28,11,1060.56,1061.0924309969657
18,4,28,12,1094.76,1094.5330519197273
18,4,28,13,1131.48,1131.506792756138
18,4,28,14,1042.56,1042.2761010710353
18,4,28,15,1020.24,1019.7692345069304
18,4,28,16,993.96,993.3838563577572
18,4,28,17,1050.48,1049.7941261480357
18,4,28,18,970.92,970.7491584587173
18,4,28,19,983.16,982.4330068926529
18,4,28,20,1031.04,1030.749365966583
18,4,28,21,1097.64,1096.9060413821219
18,4,28,22,1028.88,1028.0722118282144
18,4,28,23,1029.6,1030.7656742687034
18,4,29,0,1002.96,1002.1608373142194
18,4,29,1,979.2,979.412680683973
18,4,29,2,918.36,918.7496221974468
18,4,29,3,927.0,928.0567311813057
18,4,29,4,848.88,850.2015235706357
18,4,29,5,812.52,810.3222810286239
18,4,29,6,819.72,820.7376848963895
18,4,29,7,821.88,820.8823975510932
18,4,29,8,835.56,837.9079415620527
18,4,29,9,855.0,854.0045670698903
18,4,29,10,873.0,872.1785767030542
18,4,29,11,884.16,884.3034362496611
18,4,29,12,920.88,921.7267397075692
18,4,29,13,951.48,952.2105806124366
18,4,29,14,967.32,967.4413508189441
18,4,29,15,977.4,976.5181471179859
18,4,29,16,1023.12,1022.6274723400068
18,4,29,17,1041.84,1042.2688839281493
18,4,29,18,975.96,976.5467665373941
18,4,29,19,981.36,982.447094151955
18,4,29,20,1034.64,1035.7363758889542
18,4,29,21,1096.56,1096.9052345814455
18,4,29,22,1017.72,1016.9480723184427
18,4,29,23,1051.2,1052.2997797990627
18,4,30,0,1048.32,1047.3140200953285
18,4,30,1,1000.08,998.8783543737918
18,4,30,2,964.8,964.6209538863294
18,4,30,3,892.08,890.6951342563578
18,4,30,4,836.28,837.8378012986573
18,4,30,5,824.76,825.2005998615917
18,4,30,6,836.64,837.9505443744943
18,4,30,7,907.2,909.1508373589867
18,4,30,8,998.64,998.8690238451513
18,4,30,9,1179.0,1177.448879501573
18,4,30,10,1220.04,1219.2016595988148
18,4,30,11,1320.48,1319.2762112529515
18,4,30,12,1330.92,1331.9087740206444
18,4,30,13,1275.12,1274.3616352140193
18,4,30,14,1298.52,1299.1430102462577
18,4,30,15,1283.76,1283.9692420431297
18,4,30,16,1267.56,1267.6412962185598
18,4,30,17,1348.56,1349.8455044939847
18,4,30,18,1343.52,1342.5256327745615
18,4,30,19,1319.4,1319.2349489458961
18,4,30,20,1361.16,1360.6096800623588
18,4,30,21,1309.32,1308.8736554839468
18,4,30,22,1349.64,1349.79950068782
18,4,30,23,1164.24,1164.7236777759483
18,5,1,0,1126.08,1125.5708249753745
18,5,1,1,1108.44,1108.926764553356
18,5,1,2,1041.84,1042.2640292834774
18,5,1,3,954.36,955.8058364710523
18,5,1,4,909.72,909.1119302882953
18,5,1,5,876.24,874.9274138814903
18,5,1,6,895.32,894.388638988523
18,5,1,7,951.12,952.214662216411
18,5,1,8,1028.88,1028.069886733899
18,5,1,9,1200.6,1200.0695815889785
18,5,1,10,1234.08,1235.5515411499534
18,5,1,11,1243.44,1242.247556943628
18,5,1,12,1235.16,1235.5744216222597
18,5,1,13,1299.96,1299.1456440049576
18,5,1,14,1256.04,1256.6669607807526
18,5,1,15,1262.16,1260.168960920663
18,5,1,16,1216.08,1215.849871305302
18,5,1,17,1192.68,1193.2866362799396
18,5,1,18,1233.72,1235.5580460424053
18,5,1,19,1269.72,1270.9046222248555
18,5,1,20,1279.8,1280.8091384538884
18,5,1,21,1324.8,1322.9537776007699
18,5,1,22,1295.64,1295.592295982686
18,5,1,23,1197.36,1196.7296235518863
18,5,2,0,1126.8,1125.586015629836
18,5,2,1,1096.92,1096.9103637606695
18,5,2,2,1020.24,1019.7663049014234
18,5,2,3,964.44,964.5877155517873
18,5,2,4,898.92,897.8658322800502
18,5,2,5,889.56,890.6539330500314
18,5,2,6,893.52,894.4433748832231
18,5,2,7,950.76,952.1993540343508
18,5,2,8,1027.8,1028.0599858550502
18,5,2,9,1216.8,1215.865977276501
18,5,2,10,1306.8,1304.9719107825267
18,5,2,11,1410.12,1407.692744327685
18,5,2,12,1397.16,1397.743374924404
18,5,2,13,1374.48,1377.0000774002112
18,5,2,14,1409.76,1407.7637978716098
18,5,2,15,1396.08,1397.6600057895644
18,5,2,16,1431.72,1433.7035714027786
18,5,2,17,1378.08,1377.008788401011
18,5,2,18,1282.32,1280.8691428730328
18,5,2,19,1266.48,1267.7250977250142
18,5,2,20,1275.48,1274.5169671009724
18,5,2,21,1341.36,1342.5199116306937
18,5,2,22,1276.56,1277.6670982822213
18,5,2,23,1196.28,1196.7667807667945
18,5,3,0,1132.92,1131.5127190582148
18,5,3,1,1050.84,1049.795792843152
18,5,3,2,1048.32,1047.3226314746166
18,5,3,3,925.2,925.0093271501794
18,5,3,4,918.0,918.6947838056167
18,5,3,5,851.4,850.1438459311343
18,5,3,6,901.8,901.1369242197051
18,5,3,7,941.4,940.7954754193344
18,5,3,8,1060.2,1061.0940724311588
18,5,3,9,1240.92,1242.303346443831
18,5,3,10,1339.56,1339.06661488436
18,5,3,11,1337.4,1339.0280357435404
18,5,3,12,1386.72,1385.3186649122592
18,5,3,13,1308.6,1308.8608616843908
18,5,3,14,1330.56,1332.0097298859391
18,5,3,15,1323.0,1323.0703152496271
18,5,3,16,1298.52,1299.3353307532132
18,5,3,17,1276.2,1277.614187567523
18,5,3,18,1242.72,1242.2408726060655
18,5,3,19,1217.52,1219.1571441538663
18,5,3,20,1240.2,1239.2781794221455
18,5,3,21,1248.12,1249.2341907949608
18,5,3,22,1240.56,1239.2215925424653
18,5,3,23,1101.96,1102.5922234304328
18,5,4,0,1085.04,1086.3370538136742
18,5,4,1,1026.0,1025.5286862797943
18,5,4,2,987.12,987.9936624602867
18,5,4,3,912.6,912.6390865180955
18,5,4,4,953.64,952.1899292438177
18,5,4,5,824.04,824.9941180149079
18,5,4,6,867.6,868.6980338895562
18,5,4,7,918.72,918.686739018308
18,5,4,8,1054.8,1055.1581834240117
18,5,4,9,1174.32,1174.414886495265
18,5,4,10,1176.12,1177.415866333567
18,5,4,11,1247.4,1249.2659632526115
18,5,4,12,1248.84,1249.2800556294546
18,5,4,13,1240.92,1242.2202560208368
18,5,4,14,1244.16,1245.7942377807078
18,5,4,15,1279.8,1280.795368332577
18,5,4,16,1328.4,1327.72837166732
18,5,4,17,1225.08,1225.9082747273228
18,5,4,18,1138.32,1137.0613646029356
18,5,4,19,1067.76,1066.9427076159318
18,5,4,20,1123.56,1123.443683880036
18,5,4,21,1164.24,1164.7724845325415
18,5,4,22,1141.56,1142.514074849515
18,5,4,23,1023.84,1022.6582621198465
18,5,5,0,954.72,955.8197353941599
18,5,5,1,907.92,909.1729055324035
18,5,5,2,897.12,897.8788725124894
18,5,5,3,847.8,846.0264413169114
18,5,5,4,840.6,842.2671016220684
18,5,5,5,814.32,815.7048214734475
18,5,5,6,777.96,778.557456658161
18,5,5,7,810.36,810.4369911628297
18,5,5,8,814.32,815.8357877481099
18,5,5,9,880.92,880.6645737028772
18,5,5,10,914.04,912.63922912389
18,5,5,11,967.32,967.4370809172805
18,5,5,12,971.28,970.7469889849126
18,5,5,13,986.4,988.004080298419
18,5,5,14,966.6,967.4378442665972
18,5,5,15,952.2,952.2162944047087
18,5,5,16,960.84,961.6843794943959
18,5,5,17,955.44,955.8236704430532
18,5,5,18,938.52,937.919082280475
18,5,5,19,946.44,946.1448133932337
18,5,5,20,986.4,988.0002386307053
18,5,5,21,1066.32,1066.8883737002586
18,5,5,22,1078.2,1078.3112773487483
18,5,5,23,977.04,976.527555203519
18,5,6,0,940.32,940.789569278765
18,5,6,1,911.88,912.6146714937231
18,5,6,2,896.04,894.4303260108791
18,5,6,3,860.04,861.4912339604842
18,5,6,4,877.32,877.8915588910911
18,5,6,5,839.88,837.6752469467248
18,5,6,6,864.0,864.4719311953288
18,5,6,7,852.12,853.7105903887624
18,5,6,8,893.52,894.2132608625764
18,5,6,9,918.72,918.5135281336852
18,5,6,10,945.0,945.9696589362111
18,5,6,11,984.24,984.8473283058604
18,5,6,12,1014.84,1014.0589235343941
18,5,6,13,1027.08,1028.0545698855242
18,5,6,14,1060.2,1061.0746782206224
18,5,6,15,1046.52,1047.2962114669945
18,5,6,16,1038.6,1038.9564245130748
18,5,6,17,1054.08,1055.116484319889
18,5,6,18,998.28,998.8660449880888
18,5,6,19,1025.64,1025.5142447981132
18,5,6,20,1088.64,1088.953007354882
18,5,6,21,1136.88,1137.00518734849
18,5,6,22,1138.68,1139.7955528677073
18,5,6,23,1045.8,1044.911559746286
18,5,7,0,1037.52,1038.9637640658539
18,5,7,1,1017.0,1016.9445843839394
18,5,7,2,979.92,979.388616100619
18,5,7,3,926.64,927.9672270139147
18,5,7,4,898.92,897.8457528395337
18,5,7,5,864.72,864.7010996204338
18,5,7,6,847.44,845.8942758918535
18,5,7,7,862.92,861.5408299870099
18,5,7,8,887.04,887.354865042224
18,5,7,9,918.36,918.6228678044401
18,5,7,10,969.84,970.7080056234076
18,5,7,11,1044.72,1044.9446776854013
18,5,7,12,1083.96,1083.4756372503832
18,5,7,13,1110.6,1108.929266185372
18,5,7,14,1104.12,1105.5160606107927
18,5,7,15,1080.36,1080.6123424204554
18,5,7,16,1107.72,1108.9282749796444
18,5,7,17,1146.24,1145.4399432244077
18,5,7,18,1238.76,1239.1586391433912
18,5,7,19,1197.72,1196.731839386812
18,5,7,20,1247.76,1249.1737599961618
18,5,7,21,1307.88,1308.8149956917857
18,5,7,22,1355.04,1356.570469116651
18,5,7,23,1152.72,1151.8567121143653
18,5,8,0,1160.64,1161.4960927359189
18,5,8,1,1108.44,1108.915622610209
18,5,8,2,1004.04,1005.2180163534107
18,5,8,3,912.96,912.6101863124157
18,5,8,4,893.16,894.4340192676351
18,5,8,5,843.84,842.1968809441755
18,5,8,6,878.04,877.9898069877922
18,5,8,7,973.8,973.9728841129778
18,5,8,8,1089.72,1088.9398238605568
18,5,8,9,1230.12,1229.0922584218952
18,5,8,10,1305.36,1304.910360197401
18,5,8,11,1362.24,1360.5739477555398
18,5,8,12,1316.52,1315.6574331727475
18,5,8,13,1306.44,1304.9367315342517
18,5,8,14,1338.12,1339.0159073211464
18,5,8,15,1345.32,1346.2416519890153
18,5,8,16,1302.48,1301.8932216851222
18,5,8,17,1347.48,1346.2403479842017
18,5,8,18,1238.4,1239.2058972419209
18,5,8,19,1197.72,1196.776790531564
18,5,8,20,1288.08,1287.7585805954552
18,5,8,21,1319.76,1319.2135670630291
18,5,8,22,1316.88,1315.6385251431116
